"","description","url"
"134","FDA granted regular approval to duvelisib (COPIKTRA, Verastem, Inc.) for adult patients with relapsed or refractory chronic lymphocytic leukemia (CLL) or small lymphocytic lymphoma (SLL) after at least two prior therapies. In addition, duvelisib received accelerated approval for adult patients with relapsed or refractory follicular lymphoma (FL) after at least two prior systemic therapies. More Information. September 24, 2018 ","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/duvelisib-copiktra-verastem-inc-adult-patients-relapsed-or-refractory-chronic-lymphocytic-leukemia"
"135","FDA approved moxetumomab pasudotox-tdfk (LUMOXITI, AstraZeneca Pharmaceuticals LP), a CD22-directed cytotoxin indicated for adult patients with relapsed or refractory hairy cell leukemia (HCL) who received at least two prior systemic therapies, including treatment with a purine nucleoside analog (PNA). More Information. September 13, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-moxetumomab-pasudotox-tdfk-hairy-cell-leukemia"
"136","FDA approved pembrolizumab (KEYTRUDA, Merck & Co., Inc.) in combination with pemetrexed and platinum as first-line treatment of patients with metastatic, non-squamous non-small cell lung cancer (NSqNSCLC), with no EGFR or ALK genomic tumor aberrations. More Information. August 20, 2018.","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-grants-regular-approval-pembrolizumab-combination-chemotherapy-first-line-treatment-metastatic"
"137","FDA updated the prescribing information for Keytruda (pembrolizumab) and Tecentriq (atezolizumab) to require the use of an FDA-approved companion diagnostic test to determine PD-L1 levels in tumor tissue from patients with locally advanced or metastatic urothelial cancer who are cisplatin-ineligible. FDA approved two different companion diagnostic tests, one for use with Keytruda and one for use with Tecentriq, More Information. August 16, 2018.","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-updates-prescribing-information-keytruda-and-tecentriq"
"138","FDA granted accelerated approval to nivolumab (Opdivo, Bristol-Myers Squibb Company Inc.) for patients with metastatic small cell lung cancer (SCLC) with progression after platinum-based chemotherapy and at least one other line of therapy. More Information. August 16, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-grants-nivolumab-accelerated-approval-third-line-treatment-metastatic-small-cell-lung-cancer"
"139","FDA approved lenvatinib capsules (Lenvima, Eisai Inc.) for first-line treatment of patients with unresectable hepatocellular carcinoma (HCC). More Information. August 16, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-lenvatinib-unresectable-hepatocellular-carcinoma"
"140","FDA approved mogamulizumab-kpkc (Poteligeo, Kyowa Kirin, Inc.) for adult patients with relapsed or refractory mycosis fungoides (MF) or Sézary syndrome (SS) after at least one prior systemic therapy. More Information. August 8, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-mogamulizumab-kpkc-mycosis-fungoides-or-sezary-syndrome"
"141","FDA approved lusutrombopag (Mulpleta, Shionogi Inc.) for thrombocytopenia in adults with chronic liver disease who are scheduled to undergo a medical or dental procedure. More Information. July 31, 2018.","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-lusutrombopag-thrombocytopenia-adults-chronic-liver-disease"
"142","FDA approved iobenguane I 131 (AZEDRA, Progenics Pharmaceuticals, Inc.) for adult and pediatric patients (12 years and older) with iobenguane scan-positive, unresectable, locally advanced or metastatic pheochromocytoma or paraganglioma (PPGL) who require systemic anticancer therapy. More Information. July 30, 2018.","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-iobenguane-i-131-rare-adrenal-gland-tumors"
"143","FDA approved ivosidenib (Tibsovo, Agios Pharmaceuticals, Inc.) for adult patients with relapsed or refractory acute myeloid leukemia (AML) with a susceptible IDH1 mutation as detected by an FDA-approved test. More Information. July 20, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-ivosidenib-relapsed-or-refractory-acute-myeloid-leukemia"
"144","FDA expanded the indication for ribociclib (Kisqali, Novartis Pharmaceuticals Corporation) in combination with an aromatase inhibitor for pre/perimenopausal women with HR-positive, HER2-negative advanced or metastatic breast cancer, as initial endocrine-based therapy. More Information. July 18, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-expands-ribociclib-indication-hr-positive-her2-negative-advanced-or-metastatic-breast-cancer"
"145","FDA approved enzalutamide (XTANDI, Astellas Pharma US, Inc.), for patients with castration-resistant prostate cancer (CRPC). More Information. July 13, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-enzalutamide-castration-resistant-prostate-cancer"
"146","FDA granted accelerated approval to ipilimumab (YERVOY, Bristol-Myers Squibb Company Inc.) for use in combination with nivolumab for the treatment of patients 12 years of age and older with microsatellite instability-high (MSI-H) or mismatch repair deficient (dMMR) metastatic colorectal cancer (mCRC) that has progressed following treatment with a fluoropyrimidine, oxaliplatin, and irinotecan. More Information. July 10, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-grants-accelerated-approval-ipilimumab-msi-h-or-dmmr-metastatic-colorectal-cancer"
"147","FDA has limited the use of Tecentriq and Keytruda for patients with locally advanced or metastatic urothelial cancer who are not eligible for cisplatin-containing therapy. More Information. June 19, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-limits-use-tecentriq-and-keytruda-some-urothelial-cancer-patients"
"148","FDA approved encorafenib and binimetinib (BRAFTOVI and MEKTOVI, Array BioPharma Inc.) in combination for patients with unresectable or metastatic melanoma with a BRAF V600E or V600K mutation, as detected by an FDA-approved test. More Information. June 27, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-encorafenib-and-binimetinib-combination-unresectable-or-metastatic-melanoma-braf"
"149","FDA granted accelerated approval to pembrolizumab (Keytruda, Merck) for the treatment of adult and pediatric patients with refractory primary mediastinal large B-cell lymphoma (PMBCL), or who have relapsed after two or more prior lines of therapy. More Information. June 13, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-pembrolizumab-treatment-relapsed-or-refractory-pmbcl"
"150","FDA approved bevacizumab (Avastin, Genentech, Inc.) for patients with epithelial ovarian, fallopian tube, or primary peritoneal cancer in combination with carboplatin and paclitaxel, followed by single-agent bevacizumab, for stage III or IV disease after initial surgical resection. More Information. June 13, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-bevacizumab-combination-chemotherapy-ovarian-cancer"
"151","FDA approved pembrolizumab (Keytruda, Merck and Co. Inc.) for patients with recurrent or metastatic cervical cancer with disease progression on or after chemotherapy whose tumors express PD-L1 (CPS ≥1) as determined by an FDA-approved test. More Information. June 12, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-pembrolizumab-advanced-cervical-cancer-disease-progression-during-or-after-chemotherapy"
"152","FDA granted regular approval to venetoclax (VENCLEXTA, AbbVie Inc. and Genentech Inc.) for patients with chronic lymphocytic leukemia (CLL) or small lymphocytic lymphoma (SLL), with or without 17p deletion, who have received at least one prior therapy. More Information. June 8, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-venetoclax-cll-or-sll-or-without-17-p-deletion-after-one-prior-therapy"
"153","FDA approved methoxy polyethylene glycol-epoetin beta (Mircera, Vifor Pharma Inc.) for the treatment of pediatric patients 5 to 17 years of age on hemodialysis who are converting from another ESA after their hemoglobin level was stabilized with an ESA. More Information. June 7, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-mircera-anemia-associated-chronic-kidney-disease-pediatric-patients-dialysis"
"154","FDA approved Fulphila (pegfilgrastim-jmdb, Mylan GmbH) as a biosimilar to Neulasta (pegfilgrastim, Amgen, Inc.) to decrease the chance of infection as suggested by febrile neutropenia in patients with non-myeloid cancer who are receiving myelosuppressive chemotherapy that has a clinically significant incidence of febrile neutropenia. More Information. June 4, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-first-biosimilar-neulasta-decrease-risk-infection-during-cancer-treatment"
"155","FDA approved avatrombopag (Doptelet, AkaRx Inc.) for thrombocytopenia in adults with chronic liver disease scheduled to undergo a procedure. More Information. May 21, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-avatrombopag-thrombocytopenia-adults-chronic-liver-disease"
"156","FDA approved Retacrit (epoetin alfa-epbx, Hospira Inc., a subsidiary of Pfizer Inc.) as a biosimilar to Epogen/Procrit (epoetin alfa, Amgen Inc.) for the treatment of anemia due to chronic kidney disease (CKD) in patients on dialysis and not on dialysis, use of zidovudine in patients with HIV infection, and the effects of concomitant myelosuppressive chemotherapy. It is also approved for the reduction of allogeneic red blood cell transfusions in patients undergoing elective, noncardiac, nonvascular surgery. More Information. May 15, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-retacrit-biosimilar-epogenprocrit"
"157","FDA approves dabrafenib plus trametinib for anaplastic thyroid cancer with BRAF V600E mutation. More Information. May 4, 2018.","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-dabrafenib-plus-trametinib-anaplastic-thyroid-cancer-braf-v600e-mutation"
"158","FDA approved tisagenlecleucel (KYMRIAH, Novartis Pharmaceuticals Corp.) a CD19-directed genetically modified autologous T-cell immunotherapy, for adult patients with relapsed or refractory large B-cell lymphoma after two or more lines of systemic therapy including diffuse large B-cell lymphoma (DLBCL) not otherwise specified, high grade B-cell lymphoma and DLBCL arising from follicular lymphoma. More Information. May 1, 2018.","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-tisagenlecleucel-adults-relapsed-or-refractory-large-b-cell-lymphoma"
"159","FDA granted regular approval to dabrafenib (TAFINLAR, Novartis Pharmaceuticals Corp.) and trametinib (MEKINIST, Novartis Pharmaceuticals Corp.) in combination for the adjuvant treatment of patients with melanoma with BRAF V600E or V600K mutations, as detected by an FDA-approved test, and involvement of lymph node(s), following complete resection. More Information. April 30, 2018 ","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-dabrafenib-plus-trametinib-adjuvant-treatment-melanoma-braf-v600e-or-v600k-mutations"
"160","FDA approved osimertinib (Tagrisso, AstraZeneca Pharmaceuticals LP) for the first-line treatment of patients with metastatic non-small cell lung cancer (NSCLC) whose tumors have epidermal growth factor receptor (EGFR) exon 19 deletions or exon 21 L858R mutations, as detected by an FDA-approved test. More Information. April 19, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-osimertinib-first-line-treatment-metastatic-nsclc-most-common-egfr-mutations"
"161","FDA approved fostamatinib disodium hexahydrate tablets (TAVALISSE, Rigel Pharmaceuticals, Inc.) for the treatment of thrombocytopenia in adult patients with chronic immune thrombocytopenia (ITP) who have had an insufficient response to a previous treatment. More Information. April 17, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-fostamatinib-tablets-itp"
"162","FDA granted approvals to nivolumab and ipilimumab (Opdivo and Yervoy, Bristol-Myers Squibb Co.) in combination for the treatment of intermediate or poor risk, previously untreated advanced renal cell carcinoma. More Information. April 16, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-nivolumab-plus-ipilimumab-combination-intermediate-or-poor-risk-advanced-renal-cell"
"163","FDA approved everolimus tablets for oral suspension (Afinitor Disperz, Novartis Pharmaceuticals Corp.) for the adjunctive treatment of adult and pediatric patients aged 2 years and older with tuberous sclerosis complex (TSC)-associated partial-onset seizures. Everolimus is also approved for two other manifestations of TSC: TSC-associated subependymal giant cell astrocytoma (SEGA) and TSC-associated renal angiomyolipoma. More Information. April 10, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-everolimus-tuberous-sclerosis-complex-associated-partial-onset-seizures"
"164","FDA approved rucaparib for maintenance treatment of recurrent ovarian, fallopian tube, or primary peritoneal cancer. More Information. April 6, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-rucaparib-maintenance-treatment-recurrent-ovarian-fallopian-tube-or-primary-peritoneal"
"165","FDA granted accelerated approval to blinatumomab (Blincyto, Amgen Inc.) for the treatment of adult and pediatric patients with B-cell precursor acute lymphoblastic leukemia (ALL) in first or second complete remission with minimal residual disease (MRD) greater than or equal to 0.1%. More Information. March 29, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-granted-accelerated-approval-blinatumomab-blincyto-amgen-inc-treatment-adult-and-pediatric"
"166","FDA approved nilotinib (TASIGNA, Novartis Pharmaceuticals Corporation) for pediatric patients 1 year of age or older with newly diagnosed Philadelphia chromosome positive chronic myeloid leukemia in chronic phase (Ph+ CML-CP) or Ph+ CML-CP resistant or intolerant to prior tyrosine-kinase inhibitor (TKI) therapy. More Information. March 22, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-nilotinib-pediatric-patients-newly-diagnosed-or-resistantintolerant-ph-cml-chronic"
"167","FDA approved brentuximab vedotin (Adcetris, Seattle Genetics, Inc.) to treat adult patients with previously untreated stage III or IV classical Hodgkin lymphoma (cHL) in combination with chemotherapy. More Information. March 20, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/brentuximab-vedotin"
"168","FDA approved abemaciclib (VERZENIO, Eli Lilly and Company) in combination with an aromatase inhibitor as initial endocrine-based therapy for postmenopausal women with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer. More Information. February 26, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-abemaciclib-initial-therapy-hr-positive-her2-negative-metastatic-breast-cancer"
"169","FDA approved durvalumab (Imfinzi, AstraZeneca Inc.) for patients with unresectable stage III non-small cell lung cancer (NSCLC) whose disease has not progressed following concurrent platinum-based chemotherapy and radiation therapy. More Information. February 16, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-durvalumab-after-chemoradiation-unresectable-stage-iii-nsclc"
"170","FDA approves apalutamide for non-metastatic castration-resistant prostate cancer. More Information. February 14, 2018 ","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-apalutamide-non-metastatic-castration-resistant-prostate-cancer"
"171","FDA approved abiraterone acetate (Zytiga, Janssen Biotech Inc.) tablets in combination with prednisone for metastatic high-risk castration-sensitive prostate cancer (CSPC). More Information. February 7, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-abiraterone-acetate-combination-prednisone-high-risk-metastatic-castration-sensitive"
"172","FDA approved lutetium Lu 177 dotatate (LUTATHERA, Advanced Accelerator Applications USA, Inc.) a radiolabeled somatostatin analog, for the treatment of somatostatin receptor-positive gastroenteropancreatic neuroendocrine tumors (GEP-NETs), including foregut, midgut, and hindgut neuroendocrine tumors in adults. More Information. January 26, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-lutetium-lu-177-dotatate-treatment-gep-nets"
"173","FDA granted approval to afatinib (Gilotrif, Boehringer Ingelheim Pharmaceutical, Inc.) for a broadened indication in first-line treatment of patients with metastatic non-small cell lung cancer (NSCLC) whose tumors have non-resistant epidermal growth factor receptor (EGFR) mutations as detected by an FDA-approved test. More Information. January 12, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-broadens-afatinib-indication-previously-untreated-metastatic-nsclc-other-non-resistant-egfr"
"174","FDA granted regular approval to olaparib tablets (Lynparza, AstraZeneca Pharmaceuticals LP), a poly (ADP-ribose) polymerase (PARP) inhibitor, for the treatment of patients with deleterious or suspected deleterious germline BRCA-mutated (gBRCAm), HER2-negative metastatic breast cancer who have been treated with chemotherapy either in the neoadjuvant, adjuvant, or metastatic setting. More Information. January 12, 2018","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-olaparib-germline-brca-mutated-metastatic-breast-cancer"
"175","FDA updated the product label for nilotinib (Tasigna, Novartis Pharmaceuticals Corp.) to include information on nilotinib discontinuation, post-discontinuation monitoring criteria, and guidance for treatment re-initiation in patients taking nilotinib for Philadelphia chromosome positive (Ph+) chronic myeloid leukemia (CML) who have achieved a sustained molecular response (MR 4.5). More Information. December 22, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/nilotinib-label-update-include-treatment-discontinuation-recommendations-cml-sustained-molecular"
"176","FDA granted regular approval to hydroxyurea (Siklos, Addmedica) to reduce the frequency of painful crises and the need for blood transfusions in pediatric patients from 2 years of age and older with sickle cell anemia with recurrent moderate to severe painful crises. More Information. December 21, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-hydroxyurea-treatment-pediatric-patients-sickle-cell-anemia"
"177","FDA granted regular approval to pertuzumab (PERJETA, Genentech, Inc.) for use in combination with trastuzumab and chemotherapy as adjuvant treatment of patients with HER2-positive early breast cancer at high risk of recurrence. More Information. December 20, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-grants-regular-approval-pertuzumab-adjuvant-treatment-her2-positive-breast-cancer"
"178","FDA granted regular approval to the anti-PD1 monoclonal antibody, nivolumab (OPDIVO, Bristol-Myers Squibb Company) for the adjuvant treatment of patients with melanoma with involvement of lymph nodes or in patients with metastatic disease who have undergone complete resection. Nivolumab was previously approved for the treatment of patients with unresectable or metastatic melanoma. More Information. December 20, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-grants-regular-approval-nivolumab-adjuvant-treatment-melanoma"
"179","FDA granted accelerated approval to bosutinib (BOSULIF, Pfizer Inc.) for treatment of patients with newly-diagnosed chronic phase (CP) Philadelphia chromosome positive (Ph+) chronic myelogenous leukemia (CML). More Information. December 19, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-grants-accelerated-approval-bosutinib-treatment-newly-diagnosed-ph-cml"
"180","FDA granted regular approval to cabozantinib (Cabometyx, Exelixis, Inc.) for treatment of patients with advanced renal cell carcinoma (RCC). More Information. December 19, 2017.","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-grants-regular-approval-cabometyx-first-line-treatment-advanced-renal-cell-carcinoma"
"181","FDA approved Ogivri (trastuzumab-dkst, Mylan) as a biosimilar to Herceptin (trastuzumab, Genentech, Inc.) for the treatment of patients with HER2-overexpressing breast or metastatic stomach cancer (gastric or gastroesophageal junction adenocarcinoma). More Information. December 1, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-ogivri-biosimilar-herceptin"
"182","FDA granted marketing approval to the FoundationOne CDx (F1CDx, Foundation Medicine, Inc.), a next generation sequencing (NGS) based in vitro diagnostic (IVD) to detect genetic mutations in 324 genes and two genomic signatures in any solid tumor type. More Information. November 30, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-grants-marketing-approval-foundationone-cdx-vitro-diagnostic"
"183","FDA approved sunitinib malate (Sutent, Pfizer Inc.) for the adjuvant treatment of adult patients at high risk of recurrent renal cell carcinoma following nephrectomy. More Information. November 16, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-sunitinib-malate-adjuvant-treatment-renal-cell-carcinoma"
"184","FDA granted regular approval to obinutuzumab (GAZYVA, Genentech, Inc.) in combination with chemotherapy, followed by obinutuzumab monotherapy in patients achieving at least a partial remission, for the treatment of adult patients with previously untreated stage II bulky, III, or IV follicular lymphoma (FL). More Information. November 16, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-obinutuzumab-previously-untreated-follicular-lymphoma"
"185","FDA approved emicizumab-kxwh (HEMLIBRA, Genentech, Inc.) for routine prophylaxis to prevent or reduce the frequency of bleeding episodes in adult and pediatric patients with hemophilia A (congenital factor VIII deficiency) with factor VIII inhibitors. More Information. November 16, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-emicizumab-kxwh-prevention-and-reduction-bleeding-patients-hemophilia-factor-viii"
"186","FDA granted regular approval to dasatinib (SPRYCEL, Bristol-Myers Squibb Co.) for the treatment of pediatric patients with Philadelphia chromosome-positive (Ph+) chronic myeloid leukemia (CML) in the chronic phase. More Information. November 9, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-dasatinib-pediatric-patients-cml"
"187","FDA granted regular approval to brentuximab vedotin (ADCETRIS, Seattle Genetics, Inc.) for the treatment of adult patients with primary cutaneous anaplastic large cell lymphoma (pcALCL) or CD30-expressing mycosis fungoides (MF) who have received prior systemic therapy. More Information. November 9, 2017.","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-brentuximab-vedotin-treatment-adult-patients-primary-cutaneous-anaplastic-large-cell"
"188","FDA granted regular approval to alectinib (ALECENSA, Hoffmann-La Roche, Inc./Genentech, Inc.) for treatment of patients with anaplastic lymphoma kinase (ALK)-positive metastatic non-small cell lung cancer (NSCLC), as detected by an FDA-approved test. More Information. November 6, 2017 ","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/alectinib-approved-alk-positive-metastatic-non-small-cell-lung-cancer-nsclc"
"189","FDA granted regular approval to vemurafenib (ZELBORAF, Hoffmann-La Roche Inc.) for the treatment of patients with Erdheim-Chester Disease (ECD) with BRAF V600 mutation. More Information. November 6, 2017.","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-granted-approval-vemurafenib-erdheim-chester-disease"
"190","FDA granted accelerated approval to acalabrutinib (Calquence, AstraZeneca Pharmaceuticals Inc. under license of Acerta Pharma BV) for treatment of adult patients with mantle cell lymphoma (MCL) who have received at least one prior therapy. More Information. October 31, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-grants-accelerated-approval-acalabrutinib-mantle-cell-lymphoma"
"191","FDA granted regular approval to axicabtagene ciloleucel (YESCARTA, Kite Pharma, Inc.) for the treatment of adult patients with relapsed or refractory large B-cell lymphoma after two or more lines of systemic therapy, including diffuse large B-cell lymphoma (DLBCL) not otherwise specified, primary mediastinal large B-cell lymphoma, high-grade B-cell lymphoma, and DLBCL arising from follicular lymphoma. More Information. October 18, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-axicabtagene-ciloleucel-large-b-cell-lymphoma"
"192","FDA approved abemaciclib (VERZENIO, Eli Lilly and Company) in combination with fulvestrant for women with HR-positive, HER2-negative advanced or metastatic breast cancer with disease progression following endocrine therapy. More Inforrmation. September 28, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-abemaciclib-hr-positive-her2-negative-breast-cancer"
"193","FDA granted accelerated approval to nivolumab (OPDIVO, Bristol-Myers Squibb Co.) for the treatment of hepatocellular carcinoma (HCC) in patients who have been previously treated with sorafenib. More Information. September 22, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-grants-accelerated-approval-nivolumab-hcc-previously-treated-sorafenib"
"194","FDA granted accelerated approval to pembrolizumab (KEYTRUDA, Merck & Co., Inc.) for patients with recurrent locally advanced or metastatic, gastric or gastroesophageal junction adenocarcinoma whose tumors express PD-L1 as determined by an FDA-approved test. More Information. September 22, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-grants-accelerated-approval-pembrolizumab-advanced-gastric-cancer"
"195","FDA approved a lower dose of cabazitaxel (20 mg/m2 every 3 weeks) (JEVTANA, Sanofi-Aventis) in combination with prednisone for the treatment of patients with metastatic castration-resistant prostate cancer previously treated with a docetaxel-containing treatment regimen. Cabazitaxel (25 mg/m2 every 3 weeks) was approved for this indication in 2010. More Information. September 14, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-lower-dose-cabazitaxel-prostate-cancer"
"196","FDA granted accelerated approval to copanlisib (ALIQOPA, Bayer HealthCare Pharmaceuticals Inc.) for the treatment of adult patients with relapsed follicular lymphoma who have received at least two prior systemic therapies. More Information. September 14, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-grants-accelerated-approval-copanlisib-relapsed-follicular-lymphoma"
"197","FDA approved Mvasi (bevacizumab-awwb, Amgen Inc.) as a biosimilar to Avastin (bevacizumab, Genentech Inc.). Mvasi is the first biosimilar approved in the U.S. for the treatment of cancer. More Information. September 14, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-first-biosimilar-cancer-treatment"
"198","FDA approved gemtuzumab ozogamicin (Mylotarg, Pfizer Inc.) for the treatment of newly-diagnosed CD33-positive acute myeloid leukemia (AML) in adults and for treatment of relapsed or refractory CD33-positive AML in adults and in pediatric patients 2 years and older. Gemtuzumab ozogamicin may be used in combination with daunorubicin and cytarabine for adults with newly-diagnosed AML, or as a stand-alone treatment for certain adult and pediatric patients. More Information. September 1, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-gemtuzumab-ozogamicin-cd33-positive-aml"
"199","FDA granted regular approval to tisagenlecleucel (KYMRIAH, Novartis Pharmaceuticals Corp.) for the treatment of patients up to age 25 years with B-cell precursor acute lymphoblastic leukemia (ALL) that is refractory or in second or later relapse. More Information. August 30, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-tisagenlecleucel-b-cell-all-and-tocilizumab-cytokine-release-syndrome"
"200","FDA granted regular approval to olaparib tablets (Lynparza, AstraZeneca) for the maintenance treatment of adult patients with recurrent epithelial ovarian, fallopian tube, or primary peritoneal cancer, who are in a complete or partial response to platinum-based chemotherapy. More Information. August 17, 2017","https://wayback.archive-it.org/7993/20201219232235/https%3A//www.fda.gov/drugs/approved-drugs/fda-approves-olaparib-tablets-maintenance-treatment-ovarian-cancer"
